# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
5.55 1.49615908 1.4962 1.0320 3.7423 3.5021 0.4787 0.0000
5.55 1.50000000 1.5000 1.0339 3.7424 3.5016 0.4787 0.0000
5.55 1.54999995 1.5500 1.0556 3.7433 3.4980 0.4787 0.0000
5.55 1.60000002 1.6000 1.0775 3.7443 3.4938 0.4787 0.0000
5.55 1.64269793 1.6427 1.0948 3.7451 3.4912 0.4787 0.0000
5.55 1.64999998 1.6500 1.0980 3.7453 3.4905 0.4787 0.0000
5.55 1.70000005 1.7000 1.1214 3.7462 3.4839 0.4787 0.0000
5.55 1.74514031 1.7451 1.1398 3.7471 3.4805 0.4787 0.0000
5.55 1.75000000 1.7500 1.1419 3.7472 3.4800 0.4787 0.0000
5.55 1.79999995 1.8000 1.1653 3.7481 3.4722 0.4787 0.0000
5.55 1.83315325 1.8332 1.1799 3.7487 3.4681 0.4787 0.0000
5.55 1.85000002 1.8500 1.1884 3.7490 3.4648 0.4787 0.0000
5.55 1.89999998 1.9000 1.2114 3.7500 3.4573 0.4787 0.0000
5.55 1.95000005 1.9500 1.2361 3.7509 3.4474 0.4787 0.0000
5.55 2.00000000 2.0000 1.2614 3.7519 3.4371 0.4787 0.0000
5.55 2.04999995 2.0500 1.2880 3.7530 3.4256 0.4787 0.0000
5.55 2.09999990 2.1000 1.3152 3.7540 3.4132 0.4787 0.0000
5.55 2.15000010 2.1500 1.3372 3.7550 3.4052 0.4787 0.0000
5.55 2.20000005 2.2000 1.3657 3.7561 3.3912 0.4787 0.0000
5.55 2.21597099 2.2160 1.3756 3.7565 3.3860 0.4787 0.0000
5.55 2.25000000 2.2500 1.3997 3.7574 3.3720 0.4787 0.0000
5.55 2.29999995 2.3000 1.4390 3.7588 3.3480 0.4787 0.0000
5.55 2.38976216 2.3898 1.5112 3.7616 3.3034 0.4787 0.0000
5.55 2.40000010 2.4000 1.5196 3.7619 3.2981 0.4787 0.0000
5.55 2.41123104 2.4112 1.5288 3.7622 3.2923 0.4787 0.0000
5.55 2.50636530 2.5064 1.6384 3.7665 3.2167 0.4787 0.0000
5.55 2.57220864 2.5722 1.7219 3.7705 3.1603 0.4787 0.0000
5.55 2.59999990 2.6000 1.7536 3.7724 3.1409 0.4787 0.0000
5.55 2.63822722 2.6382 1.7957 3.7751 3.1162 0.4787 0.0000
5.55 2.73785639 2.7379 1.8901 3.7850 3.0775 0.4787 0.0000
5.55 2.79999995 2.8000 1.9445 3.7938 3.0680 0.4787 0.0000
5.55 2.82581782 2.8258 1.9664 3.7983 3.0680 0.4787 0.0000
5.55 2.87347746 2.8735 2.0055 3.8100 3.0827 0.4787 0.0000
5.55 2.92315722 2.9232 2.0455 3.8251 3.1107 0.4787 0.0000
5.55 2.96677399 2.9668 2.0798 3.8395 3.1403 0.4787 0.0000
5.55 3.00000000 3.0000 2.1055 3.8506 3.1640 0.4787 0.0000
5.55 3.01848102 3.0185 2.1197 3.8568 3.1774 0.4787 0.0000
5.55 3.06205964 3.0621 2.1524 3.8715 3.2098 0.4787 0.0000
5.55 3.10591006 3.1059 2.1846 3.8864 3.2431 0.4787 0.0000
5.55 3.15009689 3.1501 2.2164 3.9014 3.2773 0.4787 0.0000
5.55 3.19470406 3.1947 2.2478 3.9164 3.3124 0.4787 0.0000
5.55 3.20000005 3.2000 2.2515 3.9182 3.3166 0.4787 0.0000
5.55 3.20658708 3.2066 2.2561 3.9205 3.3218 0.4787 0.0000
5.55 3.25028300 3.2503 2.2858 3.9350 3.3563 0.4787 0.0000
5.55 3.29443336 3.2944 2.3151 3.9497 3.3915 0.4787 0.0000
5.55 3.33907676 3.3391 2.3440 3.9644 3.4273 0.4787 0.0000
5.55 3.38425303 3.3843 2.3726 3.9792 3.4637 0.4787 0.0000
5.55 3.40000010 3.4000 2.3824 3.9843 3.4765 0.4787 0.0000
5.55 3.41154695 3.4115 2.3895 3.9881 3.4858 0.4787 0.0000
5.55 3.45639896 3.4564 2.4164 4.0024 3.5219 0.4787 0.0000
5.55 3.50218821 3.5022 2.4432 4.0169 3.5587 0.4787 0.0000
5.55 3.54897428 3.5490 2.4699 4.0315 3.5962 0.4787 0.0000
5.55 3.59682536 3.5968 2.4965 4.0462 3.6343 0.4787 0.0000
5.55 3.59999990 3.6000 2.4983 4.0472 3.6368 0.4787 0.0000
5.55 3.63048792 3.6305 2.5148 4.0566 3.6615 0.4787 0.0000
5.55 3.68097377 3.6810 2.5415 4.0718 3.7018 0.4787 0.0000
5.55 3.73259282 3.7326 2.5680 4.0871 3.7424 0.4787 0.0000
5.55 3.78540325 3.7854 2.5944 4.1024 3.7834 0.4787 0.0000
5.55 3.82467484 3.8247 2.6127 4.1148 3.8190 0.4787 0.0000
5.55 3.87399364 3.8740 2.6361 4.1316 3.8686 0.4787 0.0000
5.55 3.91864943 3.9186 2.6582 4.1474 3.9144 0.4787 0.0000
5.55 3.97683263 3.9768 2.6877 4.1683 3.9749 0.4787 0.0000
5.55 4.00000000 4.0000 2.6996 4.1767 3.9991 0.4787 0.0000
5.55 4.03900766 4.0390 2.7163 4.1867 4.0269 0.4787 0.0000
