# log(age) Mini Mact logl logt logg Composition Phase
5.55 0.89999998 0.9000 0.6855 3.6725 3.3488 0.4787 0.0000
5.55 0.92212999 0.9221 0.6982 3.6740 3.3527 0.4787 0.0000
5.55 0.94999999 0.9500 0.7157 3.6760 3.3562 0.4787 0.0000
5.55 0.96397167 0.9640 0.7235 3.6770 3.3585 0.4787 0.0000
5.55 1.00000000 1.0000 0.7449 3.6793 3.3625 0.4787 0.0000
5.55 1.03172016 1.0317 0.7629 3.6813 3.3657 0.4787 0.0000
5.55 1.04999995 1.0500 0.7735 3.6824 3.3673 0.4787 0.0000
5.55 1.07324708 1.0732 0.7859 3.6837 3.3696 0.4787 0.0000
5.55 1.10000002 1.1000 0.7998 3.6853 3.3726 0.4787 0.0000
5.55 1.10030496 1.1003 0.8000 3.6853 3.3726 0.4787 0.0000
5.55 1.14999998 1.1500 0.8271 3.6879 3.3752 0.4787 0.0000
5.55 1.18836689 1.1884 0.8456 3.6898 3.3786 0.4787 0.0000
5.55 1.20000005 1.2000 0.8518 3.6904 3.3789 0.4787 0.0000
5.55 1.25000000 1.2500 0.8765 3.6927 3.3814 0.4787 0.0000
5.55 1.29999995 1.3000 0.9000 3.6949 3.3836 0.4787 0.0000
5.55 1.32097661 1.3210 0.9092 3.6958 3.3848 0.4787 0.0000
5.55 1.35000002 1.3500 0.9228 3.6970 3.3856 0.4787 0.0000
5.55 1.36620355 1.3662 0.9293 3.6977 3.3868 0.4787 0.0000
5.55 1.39999998 1.4000 0.9452 3.6989 3.3866 0.4787 0.0000
5.55 1.45000005 1.4500 0.9664 3.7008 3.3881 0.4787 0.0000
5.55 1.50000000 1.5000 0.9863 3.7026 3.3900 0.4787 0.0000
5.55 1.53399944 1.5340 0.9994 3.7037 3.3911 0.4787 0.0000
5.55 1.54999995 1.5500 1.0055 3.7042 3.3916 0.4787 0.0000
5.55 1.55514407 1.5551 1.0073 3.7044 3.3919 0.4787 0.0000
5.55 1.60000002 1.6000 1.0254 3.7058 3.3918 0.4787 0.0000
5.55 1.64037335 1.6404 1.0405 3.7070 3.3925 0.4787 0.0000
5.55 1.64999998 1.6500 1.0443 3.7073 3.3924 0.4787 0.0000
5.55 1.70000005 1.7000 1.0618 3.7087 3.3936 0.4787 0.0000
5.55 1.75000000 1.7500 1.0794 3.7101 3.3939 0.4787 0.0000
5.55 1.76973939 1.7697 1.0862 3.7106 3.3942 0.4787 0.0000
5.55 1.79999995 1.8000 1.0972 3.7114 3.3936 0.4787 0.0000
5.55 1.83425748 1.8343 1.1080 3.7123 3.3947 0.4787 0.0000
5.55 1.85000002 1.8500 1.1134 3.7127 3.3944 0.4787 0.0000
5.55 1.89999998 1.9000 1.1296 3.7138 3.3945 0.4787 0.0000
5.55 1.92144823 1.9214 1.1364 3.7143 3.3946 0.4787 0.0000
5.55 1.95000005 1.9500 1.1453 3.7150 3.3947 0.4787 0.0000
5.55 1.95373261 1.9537 1.1464 3.7151 3.3948 0.4787 0.0000
5.55 2.00000000 2.0000 1.1613 3.7161 3.3942 0.4787 0.0000
5.55 2.04999995 2.0500 1.1774 3.7172 3.3930 0.4787 0.0000
5.55 2.09365201 2.0937 1.1900 3.7181 3.3932 0.4787 0.0000
5.55 2.09999990 2.1000 1.1922 3.7182 3.3929 0.4787 0.0000
5.55 2.15000010 2.1500 1.2074 3.7192 3.3919 0.4787 0.0000
5.55 2.20000005 2.2000 1.2220 3.7202 3.3911 0.4787 0.0000
5.55 2.25000000 2.2500 1.2365 3.7212 3.3903 0.4787 0.0000
5.55 2.29354191 2.2935 1.2490 3.7219 3.3892 0.4787 0.0000
5.55 2.29999995 2.3000 1.2511 3.7221 3.3889 0.4787 0.0000
5.55 2.34999990 2.3500 1.2642 3.7230 3.3888 0.4787 0.0000
5.55 2.40000010 2.4000 1.2782 3.7239 3.3874 0.4787 0.0000
5.55 2.40497375 2.4050 1.2783 3.7240 3.3888 0.4787 0.0000
5.55 2.53928733 2.5393 1.2929 3.7275 3.4119 0.4787 0.0000
5.55 2.59999990 2.6000 1.3025 3.7291 3.4187 0.4787 0.0000
5.55 2.79999995 2.8000 1.3635 3.7324 3.4032 0.4787 0.0000
5.55 2.84933281 2.8493 1.3777 3.7332 3.3999 0.4787 0.0000
5.55 3.00000000 3.0000 1.4273 3.7358 3.3828 0.4787 0.0000
5.55 3.20000005 3.2000 1.4952 3.7394 3.3574 0.4787 0.0000
5.55 3.40000010 3.4000 1.5714 3.7434 3.3239 0.4787 0.0000
5.55 3.41599607 3.4160 1.5781 3.7438 3.3207 0.4787 0.0000
5.55 3.59999990 3.6000 1.6763 3.7488 3.2651 0.4787 0.0000
5.55 3.65087628 3.6509 1.7044 3.7503 3.2491 0.4787 0.0000
5.55 3.78141594 3.7814 1.8012 3.7555 3.1883 0.4787 0.0000
5.55 3.79999995 3.8000 1.8162 3.7563 3.1788 0.4787 0.0000
5.55 3.89307737 3.8931 1.8966 3.7612 3.1284 0.4787 0.0000
5.55 3.99181056 3.9918 1.9761 3.7673 3.0842 0.4787 0.0000
5.55 4.00000000 4.0000 1.9824 3.7678 3.0810 0.4787 0.0000
5.55 4.03859520 4.0386 2.0120 3.7705 3.0662 0.4787 0.0000
5.55 4.14553356 4.1455 2.0912 3.7799 3.0361 0.4787 0.0000
5.55 4.19999981 4.2000 2.1314 3.7861 3.0264 0.4787 0.0000
5.55 4.20485926 4.2049 2.1350 3.7867 3.0256 0.4787 0.0000
5.55 4.27118921 4.2712 2.1857 3.7984 3.0283 0.4787 0.0000
5.55 4.32000732 4.3200 2.2239 3.8097 3.0404 0.4787 0.0000
5.55 4.36150980 4.3615 2.2571 3.8208 3.0556 0.4787 0.0000
5.55 4.39908886 4.3991 2.2877 3.8313 3.0710 0.4787 0.0000
5.55 4.40000010 4.4000 2.2885 3.8316 3.0714 0.4787 0.0000
5.55 4.43445253 4.4345 2.3174 3.8418 3.0866 0.4787 0.0000
5.55 4.48139477 4.4814 2.3574 3.8561 3.1084 0.4787 0.0000
