# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "homogeneous" is assumed for all
# see Witt & Gordon 2000
  2857.0   2.50  1.3070  3.0920  0.4670  1.3840  3.4190  0.4810
  3000.0   2.50  1.2540  2.9220  0.4550  1.3390  3.2450  0.4720
  3776.0   2.50  1.1280  2.4800  0.4270  1.1690  2.6280  0.4370
  4754.0   2.50  0.9370  1.9120  0.3800  0.9610  1.9760  0.3860
  5985.0   2.50  0.7640  1.4540  0.3310  0.7440  1.4080  0.3260
  7535.0   2.50  0.5950  1.0660  0.2750  0.5630  0.9980  0.2630
  9487.0   2.50  0.3940  0.6630  0.1960  0.3910  0.6550  0.1940
 11943.0   2.50  0.2910  0.4700  0.1500  0.2610  0.4160  0.1360
 15036.0   2.50  0.2090  0.3280  0.1120  0.1640  0.2540  0.0890
 18929.0   2.50  0.1480  0.2280  0.0810  0.1160  0.1760  0.0640
 23830.0   2.50  0.1070  0.1620  0.0590  0.0820  0.1220  0.0460
 30001.0   2.50  0.0770  0.1160  0.0430  0.0370  0.0540  0.0210
  1000.0   3.00  2.7000 12.4790  0.6310  3.1910 23.5570  0.6530
  1142.0   3.00  2.2860  8.6480  0.5960  2.8530 16.3490  0.6360
  1285.0   3.00  1.9700  6.3620  0.5620  2.6130 12.3610  0.6200
  1428.0   3.00  1.7620  5.2040  0.5380  2.4180 10.4790  0.6050
  1571.0   3.00  1.6620  4.7150  0.5240  2.2700  9.0670  0.5880
  1714.0   3.00  1.6530  4.6290  0.5210  2.1360  7.9600  0.5770
  1857.0   3.00  1.7270  5.0090  0.5340  2.0400  7.1370  0.5670
  2000.0   3.00  1.9470  6.2120  0.5630  1.9530  6.5130  0.5610
  2142.0   3.00  2.1510  7.5370  0.5850  1.8780  6.0450  0.5520
  2285.0   3.00  2.0340  6.6760  0.5740  1.8060  5.5640  0.5410
  2428.0   3.00  1.8060  5.3600  0.5450  1.7430  5.1670  0.5330
  2571.0   3.00  1.6440  4.5310  0.5230  1.6790  4.8200  0.5240
  2714.0   3.00  1.5450  4.0660  0.5080  1.6230  4.5140  0.5170
  2857.0   3.00  1.4710  3.7590  0.4950  1.5520  4.1570  0.5080
  3000.0   3.00  1.4180  3.5400  0.4870  1.5060  3.9470  0.5000
