# lam, tauV, MW+dusty, MW+shell, MW+cloudy, SMC+dusty, SMC+shell, SMC+cloudy
# each column is the attenuation opacity.  "clumpy" is assumed for all
# see Witt & Gordon 2000
  2285.0   4.50  1.5370  2.8330  0.4990  1.4390  2.6230  0.4810
  2428.0   4.50  1.4420  2.6120  0.4830  1.4090  2.5590  0.4750
  2571.0   4.50  1.3670  2.4550  0.4720  1.3800  2.5000  0.4700
  2714.0   4.50  1.3250  2.3630  0.4600  1.3600  2.4440  0.4680
  2857.0   4.50  1.2830  2.2830  0.4540  1.3200  2.3640  0.4610
  3000.0   4.50  1.2560  2.2360  0.4500  1.2990  2.3250  0.4550
  3776.0   4.50  1.1850  2.0830  0.4330  1.2070  2.1390  0.4370
  4754.0   4.50  1.0630  1.8580  0.4090  1.0780  1.8790  0.4130
  5985.0   4.50  0.9300  1.6080  0.3810  0.9140  1.5770  0.3770
  7535.0   4.50  0.7860  1.3290  0.3400  0.7550  1.2730  0.3310
  9487.0   4.50  0.5750  0.9520  0.2740  0.5710  0.9430  0.2720
 11943.0   4.50  0.4490  0.7190  0.2260  0.4080  0.6510  0.2090
 15036.0   4.50  0.3380  0.5290  0.1790  0.2700  0.4200  0.1470
 18929.0   4.50  0.2460  0.3810  0.1360  0.1950  0.2990  0.1100
 23830.0   4.50  0.1810  0.2770  0.1030  0.1400  0.2110  0.0810
 30001.0   4.50  0.1320  0.2000  0.0770  0.0650  0.0960  0.0390
  1000.0   5.00  1.8340  3.7250  0.5420  2.0280  4.6810  0.5670
  1142.0   5.00  1.6790  3.2080  0.5210  1.8840  4.0390  0.5490
  1285.0   5.00  1.5480  2.8750  0.4980  1.7900  3.6570  0.5340
  1428.0   5.00  1.4650  2.6690  0.4860  1.7150  3.3950  0.5260
  1571.0   5.00  1.4230  2.5830  0.4770  1.6640  3.2100  0.5130
  1714.0   5.00  1.4110  2.5690  0.4790  1.6110  3.0670  0.5090
  1857.0   5.00  1.4490  2.6440  0.4820  1.5670  2.9660  0.5030
  2000.0   5.00  1.5390  2.8570  0.4950  1.5390  2.8660  0.4980
  2142.0   5.00  1.6250  3.0620  0.5120  1.5100  2.7980  0.4910
  2285.0   5.00  1.5740  2.9300  0.5040  1.4770  2.7240  0.4850
  2428.0   5.00  1.4850  2.7220  0.4890  1.4520  2.6540  0.4840
  2571.0   5.00  1.4140  2.5580  0.4770  1.4270  2.5960  0.4780
  2714.0   5.00  1.3630  2.4590  0.4680  1.4020  2.5430  0.4750
  2857.0   5.00  1.3310  2.3860  0.4630  1.3680  2.4600  0.4700
  3000.0   5.00  1.3040  2.3310  0.4570  1.3420  2.4220  0.4640
  3776.0   5.00  1.2320  2.1840  0.4430  1.2530  2.2310  0.4480
  4754.0   5.00  1.1140  1.9550  0.4210  1.1290  1.9810  0.4230
  5985.0   5.00  0.9870  1.7080  0.3930  0.9690  1.6810  0.3890
  7535.0   5.00  0.8380  1.4300  0.3550  0.8050  1.3730  0.3470
  9487.0   5.00  0.6240  1.0370  0.2900  0.6180  1.0270  0.2880
 11943.0   5.00  0.4890  0.7900  0.2420  0.4450  0.7160  0.2260
 15036.0   5.00  0.3700  0.5830  0.1920  0.2970  0.4640  0.1600
