#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.80    4.9565997124  4.9566   2.9560   4.2748   4.2225   0.4787   0.0000
    7.80    5.0000000000  5.0000   2.9734   4.2759   4.2133   0.4787   0.0000
    7.80    5.2190856934  5.2191   3.0602   4.2806   4.1640   0.4787   0.0000
    7.80    5.4319834709  5.4320   3.1461   4.2831   4.1054   0.4787   0.0000
    7.80    5.6118860245  5.6119   3.2207   4.2832   4.0451   0.4787   0.0000
    7.80    5.7696514130  5.7697   3.2884   4.2810   3.9806   0.4787   0.0000
    7.80    5.9060802460  5.9061   3.3492   4.2765   3.9123   0.4787   0.0000
    7.80    6.0000000000  6.0000   3.3933   4.2714   3.8544   0.4787   0.0000
    7.80    6.0308642387  6.0309   3.4077   4.2697   3.8354   0.4787   0.0000
    7.80    6.1322607994  6.1323   3.4573   4.2616   3.7607   0.4787   0.0000
    7.80    6.1770143509  6.1770   3.4806   4.2576   3.7245   0.4787   0.0000
    7.80    6.2187905312  6.2188   3.5033   4.2544   3.6922   0.4787   0.0000
    7.80    6.2423295975  6.2423   3.5171   4.2540   3.6781   0.4787   0.0000
    7.80    6.2631239891  6.2631   3.5307   4.2569   3.6777   0.4787   0.0000
    7.80    6.2764787674  6.2765   3.5420   4.2636   3.6942   0.4787   0.0000
    7.80    6.2857489586  6.2857   3.5566   4.2778   3.7371   0.4787   0.0000
    7.80    6.2884831429  6.2885   3.5704   4.2897   3.7709   0.4787   0.0000
    7.80    6.2901091576  6.2901   3.5900   4.3021   3.8011   0.4787   0.0000
    7.80    6.2902860641  6.2903   3.5867   4.3014   3.8015   0.4787   0.0000
    7.80    6.2908020020  6.2908   3.5611   4.2883   3.7749   0.4787   0.0000
    7.80    6.2913141251  6.2913   3.5614   4.2724   3.7110   0.4787   0.0000
    7.80    6.2918181419  6.2918   3.5793   4.2571   3.6319   0.4787   0.0000
    7.80    6.2924141884  6.2924   3.6011   4.2400   3.5418   0.4787   0.0000
    7.80    6.2930951118  6.2931   3.6196   4.2211   3.4477   0.4787   0.0000
    7.80    6.2936568260  6.2937   3.6307   4.2055   3.3741   0.4787   0.0000
    7.80    6.2942562103  6.2943   3.6398   4.1884   3.2967   0.4787   0.0000
    7.80    6.2948832512  6.2949   3.6473   4.1697   3.2144   0.4787   0.0000
    7.80    6.2955284119  6.2955   3.6532   4.1487   3.1248   0.4787   0.0000
    7.80    6.2959737778  6.2960   3.6565   4.1331   3.0591   0.4787   0.0000
    7.80    6.2964191437  6.2964   3.6591   4.1163   2.9894   0.4787   0.0000
    7.80    6.2968683243  6.2969   3.6609   4.0978   2.9135   0.4787   0.0000
    7.80    6.2973217964  6.2973   3.6618   4.0768   2.8286   0.4787   0.0000
    7.80    6.2975249290  6.2975   3.6619   4.0667   2.7880   0.4787   0.0000
    7.80    6.2978973389  6.2979   3.6613   4.0470   2.7097   0.4787   0.0000
    7.80    6.2982201576  6.2982   3.6601   4.0278   2.6343   0.4787   0.0000
    7.80    6.2984848022  6.2985   3.6586   4.0107   2.5674   0.4787   0.0000
    7.80    6.2987484932  6.2987   3.6563   3.9917   2.4939   0.4787   0.0000
    7.80    6.2989597321  6.2990   3.6539   3.9750   2.4294   0.4787   0.0000
    7.80    6.2991743088  6.2992   3.6509   3.9567   2.3590   0.4787   0.0000
    7.80    6.2993850708  6.2994   3.6472   3.9369   2.2838   0.4787   0.0000
    7.80    6.2995414734  6.2995   3.6438   3.9209   2.2231   0.4787   0.0000
    7.80    6.2997026443  6.2997   3.6398   3.9032   2.1563   0.4787   0.0000
    7.80    6.2998638153  6.2999   3.6350   3.8836   2.0828   0.4787   0.0000
    7.80    6.3000254631  6.3000   3.6292   3.8615   2.0000   0.4787   0.0000
    7.80    6.3001871109  6.3002   3.6223   3.8373   1.9102   0.4787   0.0000
    7.80    6.3002943993  6.3003   3.6169   3.8198   1.8457   0.4787   0.0000
    7.80    6.3004016876  6.3004   3.6103   3.8008   1.7763   0.4787   0.0000
    7.80    6.3005089760  6.3005   3.6025   3.7807   1.7038   0.4787   0.0000
    7.80    6.3006172180  6.3006   3.5927   3.7599   1.6304   0.4787   0.0000
    7.80    6.3007240295  6.3007   3.5806   3.7406   1.5652   0.4787   0.0000
    7.80    6.3008317947  6.3008   3.5656   3.7254   1.5193   0.4787   0.0000
    7.80    6.3009881973  6.3010   3.5403   3.7107   1.4861   0.4787   0.0000
    7.80    6.3012423515  6.3012   3.5235   3.6939   1.4357   0.4787   0.0000
    7.80    6.3015365601  6.3015   3.6134   3.6781   1.2825   0.4787   0.0000
    7.80    6.3017172813  6.3017   3.6729   3.6723   1.1998   0.4787   0.0000
    7.80    6.3019514084  6.3020   3.7180   3.6684   1.1393   0.4787   0.0000
    7.80    6.3031487465  6.3031   3.7893   3.6623   1.0433   0.4787   0.0000
    7.80    6.3062376976  6.3062   3.8343   3.6591   0.9858   0.4787   0.0000
    7.80    6.3781471252  6.3781   3.7363   3.6734   1.1459   0.4787   0.0000
    7.80    6.3949112892  6.3949   3.7251   3.6783   1.1779   0.4787   0.0000
    7.80    6.4097986221  6.4098   3.7583   3.6956   1.2151   0.4787   0.0000
    7.80    6.4128689766  6.4129   3.7790   3.7183   1.2854   0.4787   0.0000
    7.80    6.4143967628  6.4144   3.7879   3.7347   1.3420   0.4787   0.0000
    7.80    6.4157757759  6.4158   3.7927   3.7498   1.3977   0.4787   0.0000
    7.80    6.4182004929  6.4182   3.7995   3.7746   1.4902   0.4787   0.0000
    7.80    6.4204721451  6.4205   3.8038   3.7943   1.5649   0.4787   0.0000
    7.80    6.4236235619  6.4236   3.8092   3.8156   1.6450   0.4787   0.0000
    7.80    6.4266619682  6.4267   3.8141   3.8339   1.7136   0.4787   0.0000
    7.80    6.4295353889  6.4295   3.8180   3.8495   1.7723   0.4787   0.0000
    7.80    6.4332098961  6.4332   3.8228   3.8673   1.8386   0.4787   0.0000
    7.80    6.4372739792  6.4373   3.8278   3.8846   1.9032   0.4787   0.0000
    7.80    6.4420957565  6.4421   3.8333   3.9021   1.9681   0.4787   0.0000
    7.80    6.4471635818  6.4472   3.8387   3.9185   2.0288   0.4787   0.0000
    7.80    6.4526553154  6.4527   3.8440   3.9344   2.0873   0.4787   0.0000
    7.80    6.4592294693  6.4592   3.8502   3.9507   2.1468   0.4787   0.0000
    7.80    6.4671635628  6.4672   3.8570   3.9675   2.2076   0.4787   0.0000
    7.80    6.4761042595  6.4761   3.8640   3.9830   2.2632   0.4787   0.0000
    7.80    6.4867587090  6.4868   3.8720   3.9977   2.3149   0.4787   0.0000
    7.80    6.5102972984  6.5103   3.8880   4.0131   2.3619   0.4787   0.0000
    7.80    6.5301613808  6.5302   3.8998   3.9954   2.2809   0.4787   0.0000
    7.80    6.5369415283  6.5369   3.9042   3.9823   2.2243   0.4787   0.0000
    7.80    6.5424313545  6.5424   3.9062   3.9667   2.1605   0.4787   0.0000
    7.80    6.5470938683  6.5471   3.9076   3.9465   2.0784   0.4787   0.0000
    7.80    6.5503797531  6.5504   3.9080   3.9270   2.0004   0.4787   0.0000
    7.80    6.5527992249  6.5528   3.9079   3.9087   1.9271   0.4787   0.0000
    7.80    6.5545768738  6.5546   3.9071   3.8914   1.8589   0.4787   0.0000
    7.80    6.5560564995  6.5561   3.9059   3.8712   1.7796   0.4787   0.0000
    7.80    6.5568628311  6.5569   3.9043   3.8546   1.7148   0.4787   0.0000
    7.80    6.5578370094  6.5578   3.9013   3.8248   1.5986   0.4787   0.0000
    7.80    6.5588269234  6.5588   3.8951   3.7976   1.4959   0.4787   0.0000
    7.80    6.5592865944  6.5593   3.8885   3.7750   1.4122   0.4787   0.0000
    7.80    6.5595917702  6.5596   3.8808   3.7593   1.3572   0.4787   0.0000
    7.80    6.5598464012  6.5598   3.8724   3.7460   1.3124   0.4787   0.0000
    7.80    6.5602688789  6.5603   3.8603   3.7253   1.2421   0.4787   0.0000
    7.80    6.5606474876  6.5606   3.8464   3.7084   1.1880   0.4787   0.0000
    7.80    6.5609555244  6.5610   3.8470   3.6925   1.1239   0.4787   0.0000
    7.80    6.5612077713  6.5612   3.8466   3.6790   1.0703   0.4787   0.0000
    7.80    6.5631804466  6.5632   3.9907   3.6550   0.8303   0.4787   0.0000
    7.80    6.5638194084  6.5638   4.0425   3.6492   0.7554   0.4787   0.0000
    7.80    6.5647096634  6.5647   4.1046   3.6431   0.6690   0.4787   0.0000
    7.80    6.5657339096  6.5657   4.1666   3.6377   0.5856   0.4787   0.0000
    7.80    6.5667748451  6.5668   4.2257   3.6330   0.5076   0.4787   0.0000
    7.80    6.5676093102  6.5676   4.2771   3.6288   0.4395   0.4787   0.0000
    7.80    6.5682387352  6.5682   4.3200   3.6254   0.3829   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.85    0.1500000060  0.1500  -2.3725   3.5679   5.2040   0.4787   0.0000
    7.85    0.2000000030  0.2000  -2.0802   3.5931   5.1377   0.4787   0.0000
    7.85    0.2500000000  0.2500  -1.8889   3.6051   5.0911   0.4787   0.0000
    7.85    0.3000000119  0.3000  -1.7382   3.6144   5.0569   0.4787   0.0000
    7.85    0.3499999940  0.3500  -1.6136   3.6221   5.0299   0.4787   0.0000
    7.85    0.4000000060  0.4000  -1.4675   3.6285   4.9674   0.4787   0.0000
    7.85    0.4499999881  0.4500  -1.3481   3.6363   4.9306   0.4787   0.0000
    7.85    0.5000000000  0.5000  -1.2152   3.6459   4.8816   0.4787   0.0000
    7.85    0.5500000119  0.5500  -1.0687   3.6591   4.8294   0.4787   0.0000
    7.85    0.6000000238  0.6000  -0.9182   3.6754   4.7820   0.4787   0.0000
    7.85    0.6999999881  0.7000  -0.6144   3.7175   4.7133   0.4787   0.0000
    7.85    0.8000000119  0.8000  -0.3397   3.7581   4.6592   0.4787   0.0000
    7.85    0.8999999762  0.9000  -0.0949   3.7896   4.5914   0.4787   0.0000
    7.85    1.0499999523  1.0500   0.2204   3.8303   4.5059   0.4787   0.0000
    7.85    1.1500000954  1.1500   0.4071   3.8599   4.4772   0.4787   0.0000
    7.85    1.2500000000  1.2500   0.5745   3.8897   4.4653   0.4787   0.0000
    7.85    1.3252574205  1.3252   0.6877   3.9132   4.4713   0.4787   0.0000
    7.85    1.3499999046  1.3500   0.7234   3.9206   4.4732   0.4787   0.0000
    7.85    1.4026873112  1.4026   0.7985   3.9371   4.4808   0.4787   0.0000
    7.85    1.4500000477  1.4499   0.8636   3.9514   4.4874   0.4787   0.0000
    7.85    1.4586999416  1.4586   0.8748   3.9539   4.4886   0.4787   0.0000
    7.85    1.5499999523  1.5499   0.9876   3.9788   4.5021   0.4787   0.0000
    7.85    1.6250000000  1.6249   1.0744   3.9983   4.5135   0.4787   0.0000
    7.85    1.7000000477  1.7000   1.1567   4.0153   4.5189   0.4787   0.0000
    7.85    1.7749999762  1.7750   1.2277   4.0296   4.5238   0.4787   0.0000
    7.85    1.8999999762  1.9000   1.3460   4.0523   4.5260   0.4787   0.0000
    7.85    2.0000000000  2.0000   1.4334   4.0682   4.5243   0.4787   0.0000
    7.85    2.2000000477  2.2000   1.5932   4.0954   4.5146   0.4787   0.0000
    7.85    2.5000000000  2.5000   1.8033   4.1291   4.4949   0.4787   0.0000
    7.85    2.5424470901  2.5424   1.8304   4.1331   4.4912   0.4787   0.0000
    7.85    3.0000000000  3.0000   2.1029   4.1733   4.4513   0.4787   0.0000
    7.85    3.1906285286  3.1906   2.2033   4.1872   4.4335   0.4787   0.0000
    7.85    3.5000000000  3.5000   2.3590   4.2084   4.4026   0.4787   0.0000
    7.85    3.6858193874  3.6858   2.4454   4.2192   4.3817   0.4787   0.0000
    7.85    4.0000000000  4.0000   2.5857   4.2344   4.3378   0.4787   0.0000
    7.85    4.0629725456  4.0630   2.6125   4.2374   4.3302   0.4787   0.0000
    7.85    4.3932924271  4.3933   2.7517   4.2517   4.2818   0.4787   0.0000
    7.85    4.5000000000  4.5000   2.7968   4.2555   4.2624   0.4787   0.0000
    7.85    4.6803359985  4.6803   2.8723   4.2613   4.2271   0.4787   0.0000
    7.85    4.9100484848  4.9100   2.9692   4.2668   4.1729   0.4787   0.0000
    7.85    5.0000000000  5.0000   3.0078   4.2681   4.1475   0.4787   0.0000
    7.85    5.1193013191  5.1193   3.0583   4.2694   4.1126   0.4787   0.0000
    7.85    5.2888484001  5.2888   3.1324   4.2694   4.0526   0.4787   0.0000
    7.85    5.4375319481  5.4375   3.1994   4.2672   3.9887   0.4787   0.0000
    7.85    5.5661077499  5.5661   3.2595   4.2628   3.9211   0.4787   0.0000
    7.85    5.6765227318  5.6765   3.3138   4.2563   3.8495   0.4787   0.0000
    7.85    5.7709412575  5.7709   3.3629   4.2484   3.7761   0.4787   0.0000
    7.85    5.8132562637  5.8133   3.3862   4.2444   3.7400   0.4787   0.0000
    7.85    5.8525304794  5.8525   3.4090   4.2414   3.7079   0.4787   0.0000
    7.85    5.8735971451  5.8736   3.4221   4.2410   3.6948   0.4787   0.0000
    7.85    5.8936214447  5.8936   3.4363   4.2442   3.6950   0.4787   0.0000
    7.85    5.9057893753  5.9058   3.4476   4.2511   3.7121   0.4787   0.0000
    7.85    5.9142503738  5.9143   3.4627   4.2656   3.7557   0.4787   0.0000
    7.85    5.9167404175  5.9167   3.4769   4.2776   3.7894   0.4787   0.0000
    7.85    5.9181900024  5.9182   3.4956   4.2894   3.8184   0.4787   0.0000
    7.85    5.9183654785  5.9184   3.4916   4.2885   3.8186   0.4787   0.0000
    7.85    5.9187788963  5.9188   3.4687   4.2768   3.7946   0.4787   0.0000
    7.85    5.9192428589  5.9192   3.4676   4.2618   3.7358   0.4787   0.0000
    7.85    5.9197158813  5.9197   3.4836   4.2470   3.6607   0.4787   0.0000
    7.85    5.9202899933  5.9203   3.5056   4.2303   3.5721   0.4787   0.0000
    7.85    5.9209628105  5.9210   3.5250   4.2118   3.4785   0.4787   0.0000
    7.85    5.9217224121  5.9217   3.5397   4.1909   3.3804   0.4787   0.0000
    7.85    5.9223423004  5.9223   3.5484   4.1734   3.3019   0.4787   0.0000
    7.85    5.9229960442  5.9230   3.5552   4.1538   3.2167   0.4787   0.0000
    7.85    5.9236707687  5.9237   3.5607   4.1319   3.1235   0.4787   0.0000
    7.85    5.9241294861  5.9241   3.5635   4.1156   3.0555   0.4787   0.0000
    7.85    5.9245924950  5.9246   3.5655   4.0976   2.9814   0.4787   0.0000
    7.85    5.9250602722  5.9251   3.5665   4.0772   2.8988   0.4787   0.0000
    7.85    5.9252939224  5.9253   3.5667   4.0662   2.8548   0.4787   0.0000
    7.85    5.9258079529  5.9258   3.5655   4.0392   2.7480   0.4787   0.0000
    7.85    5.9263191223  5.9263   3.5628   4.0080   2.6261   0.4787   0.0000
    7.85    5.9265732765  5.9266   3.5604   3.9901   2.5570   0.4787   0.0000
    7.85    5.9268279076  5.9268   3.5572   3.9702   2.4806   0.4787   0.0000
    7.85    5.9270467758  5.9270   3.5536   3.9515   2.4090   0.4787   0.0000
    7.85    5.9272532463  5.9273   3.5495   3.9321   2.3356   0.4787   0.0000
    7.85    5.9274215698  5.9274   3.5454   3.9145   2.2696   0.4787   0.0000
    7.85    5.9275898933  5.9276   3.5406   3.8955   2.1982   0.4787   0.0000
    7.85    5.9277610779  5.9278   3.5347   3.8737   2.1170   0.4787   0.0000
    7.85    5.9278869629  5.9279   3.5296   3.8561   2.0518   0.4787   0.0000
    7.85    5.9280152321  5.9280   3.5237   3.8371   1.9815   0.4787   0.0000
    7.85    5.9281435013  5.9281   3.5167   3.8159   1.9039   0.4787   0.0000
    7.85    5.9282717705  5.9283   3.5079   3.7926   1.8196   0.4787   0.0000
    7.85    5.9283571243  5.9284   3.5009   3.7764   1.7615   0.4787   0.0000
    7.85    5.9284448624  5.9284   3.4926   3.7599   1.7039   0.4787   0.0000
    7.85    5.9285302162  5.9285   3.4825   3.7451   1.6550   0.4787   0.0000
    7.85    5.9286589622  5.9287   3.4650   3.7269   1.5997   0.4787   0.0000
    7.85    5.9288272858  5.9288   3.4370   3.7121   1.5683   0.4787   0.0000
    7.85    5.9290857315  5.9291   3.4274   3.6956   1.5121   0.4787   0.0000
    7.85    5.9294371605  5.9294   3.5390   3.6790   1.3341   0.4787   0.0000
    7.85    5.9296555519  5.9297   3.5945   3.6739   1.2580   0.4787   0.0000
    7.85    5.9299793243  5.9300   3.6304   3.6708   1.2096   0.4787   0.0000
    7.85    5.9309349060  5.9309   3.6967   3.6650   1.1206   0.4787   0.0000
    7.85    5.9337477684  5.9337   3.7386   3.6623   1.0681   0.4787   0.0000
    7.85    5.9876356125  5.9876   3.6578   3.6736   1.1978   0.4787   0.0000
    7.85    6.0000000000  6.0000   3.6393   3.6762   1.2277   0.4787   0.0000
    7.85    6.0012855530  6.0013   3.6374   3.6765   1.2307   0.4787   0.0000
    7.85    6.0176491737  6.0176   3.6263   3.6816   1.2635   0.4787   0.0000
    7.85    6.0322771072  6.0323   3.6573   3.6956   1.2895   0.4787   0.0000
    7.85    6.0352935791  6.0353   3.6781   3.7113   1.3318   0.4787   0.0000
    7.85    6.0367946625  6.0368   3.6874   3.7239   1.3730   0.4787   0.0000
    7.85    6.0381493568  6.0381   3.6927   3.7373   1.4214   0.4787   0.0000
    7.85    6.0405321121  6.0405   3.7008   3.7603   1.5054   0.4787   0.0000
    7.85    6.0427637100  6.0428   3.7060   3.7808   1.5826   0.4787   0.0000
    7.85    6.0458598137  6.0459   3.7121   3.8031   1.6656   0.4787   0.0000
    7.85    6.0488452911  6.0488   3.7177   3.8214   1.7336   0.4787   0.0000
    7.85    6.0516676903  6.0517   3.7220   3.8371   1.7922   0.4787   0.0000
    7.85    6.0552773476  6.0553   3.7275   3.8552   1.8596   0.4787   0.0000
    7.85    6.0592703819  6.0593   3.7330   3.8735   1.9273   0.4787   0.0000
    7.85    6.0640068054  6.0640   3.7390   3.8916   1.9942   0.4787   0.0000
    7.85    6.0689854622  6.0690   3.7449   3.9083   2.0556   0.4787   0.0000
    7.85    6.0743803978  6.0744   3.7507   3.9245   2.1147   0.4787   0.0000
    7.85    6.0808377266  6.0808   3.7573   3.9409   2.1741   0.4787   0.0000
    7.85    6.0886311531  6.0886   3.7648   3.9579   2.2354   0.4787   0.0000
    7.85    6.0974125862  6.0974   3.7725   3.9743   2.2937   0.4787   0.0000
    7.85    6.1078767776  6.1079   3.7812   3.9899   2.3485   0.4787   0.0000
    7.85    6.1309928894  6.1310   3.7982   4.0053   2.3947   0.4787   0.0000
    7.85    6.1515502930  6.1516   3.8108   3.9870   2.3102   0.4787   0.0000
    7.85    6.1585659981  6.1586   3.8147   3.9720   2.2469   0.4787   0.0000
    7.85    6.1642460823  6.1642   3.8173   3.9559   2.1802   0.4787   0.0000
    7.85    6.1690697670  6.1691   3.8193   3.9367   2.1018   0.4787   0.0000
    7.85    6.1724691391  6.1725   3.8199   3.9185   2.0286   0.4787   0.0000
    7.85    6.1749725342  6.1750   3.8197   3.9008   1.9583   0.4787   0.0000
    7.85    6.1768112183  6.1768   3.8189   3.8855   1.8980   0.4787   0.0000
    7.85    6.1783418655  6.1783   3.8178   3.8674   1.8268   0.4787   0.0000
    7.85    6.1791763306  6.1792   3.8159   3.8506   1.7615   0.4787   0.0000
    7.85    6.1801838875  6.1802   3.8132   3.8234   1.6554   0.4787   0.0000
    7.85    6.1812076569  6.1812   3.8076   3.7963   1.5527   0.4787   0.0000
    7.85    6.1816835403  6.1817   3.8016   3.7744   1.4711   0.4787   0.0000
    7.85    6.1819987297  6.1820   3.7952   3.7566   1.4064   0.4787   0.0000
    7.85    6.1822624207  6.1823   3.7875   3.7403   1.3489   0.4787   0.0000
    7.85    6.1826992035  6.1827   3.7685   3.7172   1.2755   0.4787   0.0000
    7.85    6.1830911636  6.1831   3.7416   3.7005   1.2356   0.4787   0.0000
    7.85    6.1834096909  6.1834   3.7409   3.6876   1.1846   0.4787   0.0000
    7.85    6.1836652756  6.1837   3.7530   3.6760   1.1263   0.4787   0.0000
    7.85    6.1856603622  6.1857   3.9185   3.6552   0.8777   0.4787   0.0000
    7.85    6.1863069534  6.1863   3.9761   3.6499   0.7989   0.4787   0.0000
    7.85    6.1872076988  6.1872   4.0407   3.6443   0.7119   0.4787   0.0000
    7.85    6.1882438660  6.1882   4.1046   3.6386   0.6255   0.4787   0.0000
    7.85    6.1892971992  6.1893   4.1675   3.6336   0.5424   0.4787   0.0000
    7.85    6.1901412010  6.1901   4.2262   3.6289   0.4652   0.4787   0.0000
    7.85    6.1907777786  6.1908   4.2767   3.6253   0.4001   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.90    0.1500000060  0.1500  -2.3724   3.5679   5.2040   0.4787   0.0000
    7.90    0.2000000030  0.2000  -2.0802   3.5931   5.1377   0.4787   0.0000
    7.90    0.2500000000  0.2500  -1.8889   3.6051   5.0910   0.4787   0.0000
    7.90    0.3000000119  0.3000  -1.7381   3.6144   5.0569   0.4787   0.0000
    7.90    0.3499999940  0.3500  -1.6136   3.6221   5.0299   0.4787   0.0000
    7.90    0.4000000060  0.4000  -1.4675   3.6285   4.9674   0.4787   0.0000
    7.90    0.4499999881  0.4500  -1.3481   3.6363   4.9306   0.4787   0.0000
    7.90    0.5000000000  0.5000  -1.2151   3.6459   4.8816   0.4787   0.0000
    7.90    0.5500000119  0.5500  -1.0686   3.6591   4.8293   0.4787   0.0000
    7.90    0.6000000238  0.6000  -0.9181   3.6754   4.7819   0.4787   0.0000
    7.90    0.6999999881  0.7000  -0.6142   3.7175   4.7132   0.4787   0.0000
    7.90    0.8000000119  0.8000  -0.3394   3.7581   4.6590   0.4787   0.0000
    7.90    0.8999999762  0.9000  -0.0942   3.7896   4.5909   0.4787   0.0000
    7.90    1.0499999523  1.0500   0.2212   3.8303   4.5053   0.4787   0.0000
    7.90    1.1500000954  1.1500   0.4080   3.8599   4.4764   0.4787   0.0000
    7.90    1.2500000000  1.2500   0.5754   3.8897   4.4642   0.4787   0.0000
    7.90    1.2965747118  1.2965   0.6464   3.9044   4.4679   0.4787   0.0000
    7.90    1.3499999046  1.3499   0.7243   3.9205   4.4719   0.4787   0.0000
    7.90    1.3727217913  1.3727   0.7571   3.9277   4.4751   0.4787   0.0000
    7.90    1.4500000477  1.4499   0.8648   3.9515   4.4864   0.4787   0.0000
    7.90    1.5499999523  1.5499   0.9889   3.9789   4.5010   0.4787   0.0000
    7.90    1.6250000000  1.6249   1.0758   3.9983   4.5120   0.4787   0.0000
    7.90    1.7000000477  1.7000   1.1583   4.0152   4.5170   0.4787   0.0000
    7.90    1.7749999762  1.7750   1.2296   4.0295   4.5214   0.4787   0.0000
    7.90    1.8999999762  1.9000   1.3482   4.0520   4.5228   0.4787   0.0000
    7.90    2.0000000000  2.0000   1.4358   4.0677   4.5202   0.4787   0.0000
    7.90    2.2000000477  2.2000   1.5963   4.0947   4.5090   0.4787   0.0000
    7.90    2.4160060883  2.4160   1.7506   4.1193   4.4936   0.4787   0.0000
    7.90    2.5000000000  2.5000   1.8080   4.1283   4.4873   0.4787   0.0000
    7.90    3.0000000000  3.0000   2.1105   4.1723   4.4400   0.4787   0.0000
    7.90    3.0269131660  3.0269   2.1251   4.1743   4.4373   0.4787   0.0000
    7.90    3.4672729969  3.4673   2.3551   4.2052   4.3898   0.4787   0.0000
    7.90    3.5000000000  3.5000   2.3714   4.2073   4.3860   0.4787   0.0000
    7.90    3.8497402668  3.8497   2.5349   4.2245   4.3326   0.4787   0.0000
    7.90    4.0000000000  4.0000   2.6034   4.2314   4.3083   0.4787   0.0000
    7.90    4.1502776146  4.1503   2.6694   4.2380   4.2847   0.4787   0.0000
    7.90    4.4061532021  4.4062   2.7825   4.2472   4.2344   0.4787   0.0000
    7.90    4.5000000000  4.5000   2.8244   4.2498   4.2119   0.4787   0.0000
    7.90    4.6363797188  4.6364   2.8848   4.2531   4.1776   0.4787   0.0000
    7.90    4.8225874901  4.8226   2.9688   4.2556   4.1209   0.4787   0.0000
    7.90    4.9822268486  4.9822   3.0430   4.2557   4.0611   0.4787   0.0000
    7.90    5.0000000000  5.0000   3.0515   4.2554   4.0532   0.4787   0.0000
    7.90    5.1245307922  5.1245   3.1104   4.2534   3.9967   0.4787   0.0000
    7.90    5.2457051277  5.2457   3.1697   4.2490   3.9299   0.4787   0.0000
    7.90    5.3497643471  5.3498   3.2233   4.2426   3.8594   0.4787   0.0000
    7.90    5.4387478828  5.4387   3.2715   4.2348   3.7874   0.4787   0.0000
    7.90    5.4786272049  5.4786   3.2944   4.2310   3.7522   0.4787   0.0000
    7.90    5.5156407356  5.5156   3.3167   4.2281   3.7213   0.4787   0.0000
    7.90    5.5354948044  5.5355   3.3296   4.2278   3.7088   0.4787   0.0000
    7.90    5.5548391342  5.5548   3.3439   4.2310   3.7087   0.4787   0.0000
    7.90    5.5665926933  5.5666   3.3554   4.2379   3.7257   0.4787   0.0000
    7.90    5.5747656822  5.5748   3.3708   4.2525   3.7695   0.4787   0.0000
    7.90    5.5771708488  5.5772   3.3855   4.2646   3.8035   0.4787   0.0000
    7.90    5.5785708427  5.5786   3.4045   4.2767   3.8328   0.4787   0.0000
    7.90    5.5787510872  5.5788   3.3997   4.2756   3.8331   0.4787   0.0000
    7.90    5.5791544914  5.5792   3.3751   4.2634   3.8090   0.4787   0.0000
    7.90    5.5796074867  5.5796   3.3756   4.2482   3.7480   0.4787   0.0000
    7.90    5.5800695419  5.5801   3.3931   4.2340   3.6736   0.4787   0.0000
    7.90    5.5806298256  5.5806   3.4148   4.2181   3.5883   0.4787   0.0000
    7.90    5.5812869072  5.5813   3.4335   4.2004   3.4990   0.4787   0.0000
    7.90    5.5820283890  5.5820   3.4475   4.1807   3.4060   0.4787   0.0000
    7.90    5.5826334953  5.5826   3.4557   4.1642   3.3318   0.4787   0.0000
    7.90    5.5832719803  5.5833   3.4622   4.1458   3.2521   0.4787   0.0000
    7.90    5.5839304924  5.5839   3.4672   4.1253   3.1650   0.4787   0.0000
    7.90    5.5843782425  5.5844   3.4698   4.1101   3.1017   0.4787   0.0000
    7.90    5.5848302841  5.5848   3.4717   4.0935   3.0331   0.4787   0.0000
    7.90    5.5852870941  5.5853   3.4727   4.0746   2.9569   0.4787   0.0000
    7.90    5.5855150223  5.5855   3.4729   4.0645   2.9163   0.4787   0.0000
    7.90    5.5860590935  5.5861   3.4718   4.0383   2.8123   0.4787   0.0000
    7.90    5.5865993500  5.5866   3.4690   4.0077   2.6928   0.4787   0.0000
    7.90    5.5868682861  5.5869   3.4665   3.9902   2.6253   0.4787   0.0000
    7.90    5.5871372223  5.5871   3.4633   3.9709   2.5515   0.4787   0.0000
    7.90    5.5873689651  5.5874   3.4596   3.9526   2.4818   0.4787   0.0000
    7.90    5.5875868797  5.5876   3.4554   3.9338   2.4111   0.4787   0.0000
    7.90    5.5877652168  5.5878   3.4511   3.9166   2.3466   0.4787   0.0000
    7.90    5.5879430771  5.5879   3.4462   3.8981   2.2776   0.4787   0.0000
    7.90    5.5881242752  5.5881   3.4400   3.8769   2.1990   0.4787   0.0000
    7.90    5.5882573128  5.5883   3.4346   3.8596   2.1352   0.4787   0.0000
    7.90    5.5883932114  5.5884   3.4285   3.8408   2.0659   0.4787   0.0000
    7.90    5.5885286331  5.5885   3.4211   3.8197   1.9892   0.4787   0.0000
    7.90    5.5886640549  5.5887   3.4121   3.7967   1.9062   0.4787   0.0000
    7.90    5.5887546539  5.5888   3.4052   3.7806   1.8487   0.4787   0.0000
    7.90    5.5888471603  5.5888   3.3970   3.7641   1.7909   0.4787   0.0000
    7.90    5.5889377594  5.5889   3.3869   3.7490   1.7403   0.4787   0.0000
    7.90    5.5890736580  5.5891   3.3692   3.7305   1.6843   0.4787   0.0000
