# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.55    0.350000   0.3500  -1.5359   3.6446   5.0424   0.4787   0.0000
    5.55    0.400000   0.4000  -1.4187   3.6513   5.0100   0.4787   0.0000
    5.55    0.450000   0.4500  -1.2816   3.6596   4.9572   0.4787   0.0000
    5.55    0.500000   0.5000  -1.1516   3.6693   4.9117   0.4787   0.0000
    5.55    0.550000   0.5500  -1.0015   3.6842   4.8626   0.4787   0.0000
    5.55    0.600000   0.6000  -0.8465   3.7035   4.8227   0.4787   0.0000
    5.55    0.700000   0.7000  -0.5461   3.7444   4.7528   0.4787   0.0000
    5.55    0.800000   0.8000  -0.2712   3.7810   4.6823   0.4787   0.0000
    5.55    0.900000   0.9000  -0.0266   3.8118   4.6121   0.4787   0.0000
    5.55    1.000000   1.0000   0.1892   3.8414   4.5606   0.4787   0.0000
    5.55    1.100000   1.1000   0.3798   3.8734   4.5394   0.4787   0.0000
    5.55    1.200000   1.2000   0.5532   3.9114   4.5556   0.4787   0.0000
    5.55    1.300000   1.3000   0.7079   3.9466   4.5763   0.4787   0.0000
    5.55    1.400000   1.4000   0.8470   3.9776   4.5933   0.4787   0.0000
    5.55    1.500000   1.5000   0.9719   4.0060   4.6122   0.4787   0.0000
    5.55    1.600000   1.6000   1.0899   4.0316   4.6246   0.4787   0.0000
    5.55    1.700000   1.7000   1.1958   4.0557   4.6414   0.4787   0.0000
    5.55    1.750000   1.7500   1.2469   4.0667   4.6468   0.4787   0.0000
    5.55    1.800000   1.8000   1.2955   4.0768   4.6509   0.4787   0.0000
    5.55    1.900000   1.9000   1.3889   4.0965   4.6596   0.4787   0.0000
    5.55    2.009820   2.0098   1.4500   4.1154   4.7036   0.4787   0.0000
    5.55    2.060120   2.0601   1.4903   4.1224   4.7018   0.4787   0.0000
    5.55    2.111700   2.1117   1.5304   4.1293   4.7000   0.4787   0.0000
    5.55    2.164610   2.1646   1.5706   4.1361   4.6983   0.4787   0.0000
    5.55    2.218720   2.2187   1.6108   4.1430   4.6964   0.4787   0.0000
    5.55    2.274360   2.2744   1.6510   4.1499   4.6945   0.4787   0.0000
    5.55    2.331370   2.3314   1.6912   4.1569   4.6928   0.4787   0.0000
    5.55    2.389740   2.3897   1.7315   4.1638   4.6909   0.4787   0.0000
    5.55    2.448860   2.4489   1.7715   4.1708   4.6897   0.4787   0.0000
    5.55    2.513160   2.5132   1.8118   4.1790   4.6933   0.4787   0.0000
    5.55    2.579930   2.5799   1.8521   4.1873   4.6978   0.4787   0.0000
    5.55    2.648360   2.6484   1.8922   4.1957   4.7021   0.4787   0.0000
    5.55    2.718470   2.7185   1.9324   4.2040   4.7066   0.4787   0.0000
    5.55    2.790600   2.7906   1.9726   4.2122   4.7109   0.4787   0.0000
    5.55    2.864700   2.8647   2.0129   4.2205   4.7153   0.4787   0.0000
    5.55    2.939710   2.9397   2.0529   4.2292   4.7209   0.4787   0.0000
    5.55    3.019340   3.0193   2.0933   4.2361   4.7199   0.4787   0.0000
    5.55    3.101840   3.1018   2.1333   4.2424   4.7165   0.4787   0.0000
    5.55    3.186440   3.1864   2.1735   4.2486   4.7132   0.4787   0.0000
    5.55    3.273340   3.2733   2.2135   4.2549   4.7098   0.4787   0.0000
    5.55    3.362910   3.3629   2.2537   4.2612   4.7066   0.4787   0.0000
    5.55    3.454710   3.4547   2.2938   4.2674   4.7032   0.4787   0.0000
    5.55    3.548940   3.5489   2.3340   4.2737   4.7000   0.4787   0.0000
    5.55    3.646070   3.6461   2.3742   4.2801   4.6966   0.4787   0.0000
    5.55    3.745300   3.7453   2.4142   4.2862   4.6933   0.4787   0.0000
    5.55    3.847700   3.8477   2.4542   4.2926   4.6901   0.4787   0.0000
    5.55    3.951080   3.9511   2.4944   4.2989   4.6865   0.4787   0.0000
    5.55    4.063140   4.0631   2.5348   4.3047   4.6814   0.4787   0.0000
    5.55    4.178070   4.1781   2.5748   4.3103   4.6762   0.4787   0.0000
    5.55    4.296370   4.2964   2.6150   4.3161   4.6710   0.4787   0.0000
    5.55    4.418370   4.4184   2.6554   4.3219   4.6659   0.4787   0.0000
    5.55    4.543330   4.5433   2.6954   4.3275   4.6608   0.4787   0.0000
    5.55    4.671560   4.6716   2.7355   4.3333   4.6556   0.4787   0.0000
    5.55    4.804230   4.8042   2.7758   4.3390   4.6505   0.4787   0.0000
    5.55    4.939260   4.9393   2.8160   4.3448   4.6454   0.4787   0.0000
    5.55    5.085990   5.0860   2.8563   4.3507   4.6419   0.4787   0.0000
    5.55    5.239110   5.2391   2.8964   4.3566   4.6384   0.4787   0.0000
    5.55    5.397160   5.3972   2.9366   4.3627   4.6350   0.4787   0.0000
    5.55    5.559310   5.5593   2.9768   4.3686   4.6316   0.4787   0.0000
    5.55    5.726790   5.7268   3.0170   4.3747   4.6282   0.4787   0.0000
    5.55    5.899500   5.8995   3.0572   4.3806   4.6248   0.4787   0.0000
    5.55    6.076810   6.0768   3.0975   4.3865   4.6214   0.4787   0.0000
    5.55    6.259720   6.2597   3.1377   4.3926   4.6181   0.4787   0.0000
    5.55    6.448300   6.4483   3.1779   4.3986   4.6145   0.4787   0.0000
    5.55    6.641870   6.6419   3.2179   4.4045   4.6111   0.4787   0.0000
    5.55    6.841710   6.8417   3.2581   4.4105   4.6078   0.4787   0.0000
    5.55    7.050010   7.0500   3.2984   4.4166   4.6052   0.4787   0.0000
    5.55    7.266680   7.2667   3.3386   4.4230   4.6034   0.4787   0.0000
    5.55    7.489220   7.4892   3.3788   4.4293   4.6014   0.4787   0.0000
    5.55    7.718920   7.7189   3.4189   4.4355   4.5994   0.4787   0.0000
    5.55    7.955320   7.9553   3.4590   4.4417   4.5975   0.4787   0.0000
    5.55    8.199520   8.1995   3.4993   4.4481   4.5955   0.4787   0.0000
    5.55    8.451050   8.4510   3.5395   4.4544   4.5935   0.4787   0.0000
