# log(age)    Mini       Mact  logl  logt  logg  Composition  Phase
    5.50   47.281399  47.2423   5.4967   4.6835   4.3007   0.0000   0.0000
    5.50   49.444000  49.4016   5.5368   4.6877   4.2961   0.0000   0.0000
    5.50   51.711201  51.6654   5.5770   4.6917   4.2915   0.0000   0.0000
    5.50   54.079300  54.0299   5.6172   4.6957   4.2870   0.0000   0.0000
    5.50   56.558899  56.5056   5.6574   4.6998   4.2825   0.0000   0.0000
    5.50   59.152199  59.0947   5.6976   4.7039   4.2780   0.0000   0.0000
    5.50   62.090099  62.0257   5.7378   4.7076   4.2737   0.0000   0.0000
    5.50   65.282097  65.2085   5.7780   4.7111   4.2694   0.0000   0.0000
    5.50   68.636803  68.5531   5.8182   4.7146   4.2650   0.0000   0.0000
    5.50   72.171402  72.0762   5.8584   4.7182   4.2607   0.0000   0.0000
    5.50   75.886200  75.7782   5.8987   4.7217   4.2563   0.0000   0.0000
    5.50   79.790604  79.6682   5.9388   4.7252   4.2520   0.0000   0.0000
    5.50   80.802399  80.6762   5.9489   4.7261   4.2509   0.0000   0.0000
    5.50   81.824402  81.6942   5.9590   4.7270   4.2498   0.0000   0.0000
    5.50   82.856598  82.7223   5.9689   4.7278   4.2487   0.0000   0.0000
    5.50   83.904297  83.7659   5.9791   4.7287   4.2476   0.0000   0.0000
    5.50   84.973099  84.8303   5.9890   4.7296   4.2465   0.0000   0.0000
    5.50   86.153603  86.0023   5.9991   4.7305   4.2457   0.0000   0.0000
    5.50   87.358101  87.1973   6.0092   4.7313   4.2451   0.0000   0.0000
    5.50   88.586800  88.4161   6.0193   4.7322   4.2445   0.0000   0.0000
    5.50   89.827698  89.6469   6.0293   4.7330   4.2439   0.0000   0.0000
    5.50   91.087502  90.8961   6.0394   4.7339   4.2432   0.0000   0.0000
    5.50   92.365997  92.1638   6.0494   4.7347   4.2426   0.0000   0.0000
    5.50   93.663803  93.4507   6.0595   4.7355   4.2420   0.0000   0.0000
    5.50   94.981102  94.7565   6.0695   4.7364   4.2414   0.0000   0.0000
    5.50   96.318298  96.0819   6.0795   4.7372   4.2407   0.0000   0.0000
    5.50   97.675598  97.4269   6.0896   4.7381   4.2401   0.0000   0.0000
    5.50   99.053299  98.7922   6.0997   4.7390   4.2395   0.0000   0.0000
    5.50  100.444801 100.1709   6.1097   4.7398   4.2390   0.0000   0.0000
    5.50  101.864304 101.5772   6.1198   4.7407   4.2383   0.0000   0.0000
    5.50  103.297997 102.9973   6.1298   4.7415   4.2378   0.0000   0.0000
    5.50  104.760498 104.4457   6.1399   4.7424   4.2372   0.0000   0.0000
    5.50  106.237503 105.9085   6.1499   4.7433   4.2366   0.0000   0.0000
    5.50  107.744301 107.4005   6.1600   4.7441   4.2361   0.0000   0.0000
    5.50  109.266197 108.9072   6.1700   4.7450   4.2355   0.0000   0.0000
    5.50  110.810898 110.4363   6.1800   4.7458   4.2350   0.0000   0.0000
    5.50  112.378799 111.9882   6.1901   4.7467   4.2345   0.0000   0.0000
    5.50  113.970200 113.5631   6.2002   4.7475   4.2339   0.0000   0.0000
    5.50  115.585701 115.1617   6.2102   4.7484   4.2334   0.0000   0.0000
    5.50  117.225304 116.7841   6.2203   4.7493   4.2329   0.0000   0.0000
