#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.40    2.2000000477  2.2000   1.6343   4.1439   4.6679   0.4787   0.0000
    7.40    2.5000000000  2.5000   1.8374   4.1808   4.6677   0.4787   0.0000
    7.40    3.0000000000  3.0000   2.1178   4.2274   4.6530   0.4787   0.0000
    7.40    3.5000000000  3.5000   2.3484   4.2628   4.6309   0.4787   0.0000
    7.40    3.9107327461  3.9107   2.5124   4.2869   4.6115   0.4787   0.0000
    7.40    4.0000000000  4.0000   2.5462   4.2918   4.6069   0.4787   0.0000
    7.40    4.5000000000  4.5000   2.7212   4.3160   4.5802   0.4787   0.0000
    7.40    5.0000000000  5.0000   2.8753   4.3372   4.5566   0.4787   0.0000
    7.40    5.1263098717  5.1263   2.9123   4.3421   4.5499   0.4787   0.0000
    7.40    6.0531129837  6.0531   3.1679   4.3736   4.4925   0.4787   0.0000
    7.40    6.7924814224  6.7925   3.3557   4.3945   4.4384   0.4787   0.0000
    7.40    6.8782672882  6.8783   3.3750   4.3965   4.4326   0.4787   0.0000
    7.40    7.6142511368  7.6143   3.5373   4.4119   4.3760   0.4787   0.0000
    7.40    8.2604866028  8.2605   3.6751   4.4223   4.3153   0.4787   0.0000
    7.40    8.8119049072  8.8119   3.7902   4.4292   4.2555   0.4787   0.0000
    7.40    9.2802190781  9.2802   3.8888   4.4321   4.1910   0.4787   0.0000
    7.40    9.6892919540  9.6893   3.9750   4.4327   4.1262   0.4787   0.0000
    7.40   10.0428304672 10.0428   4.0521   4.4299   4.0534   0.4787   0.0000
    7.40   10.3486213684 10.3486   4.1196   4.4256   3.9815   0.4787   0.0000
    7.40   10.6162595749 10.6163   4.1818   4.4179   3.8998   0.4787   0.0000
    7.40   10.8495531082 10.8496   4.2372   4.4101   3.8226   0.4787   0.0000
    7.40   10.9544744492 10.9545   4.2638   4.4061   3.7843   0.4787   0.0000
    7.40   10.9624061584 10.9624   4.2658   4.4058   3.7815   0.4787   0.0000
    7.40   11.0752153397 11.0720   4.2873   4.4033   3.7541   0.4787   0.0000
    7.40   11.1600275040 11.1543   4.3040   4.4019   3.7350   0.4787   0.0000
    7.40   11.2302045822 11.2224   4.3189   4.4053   3.7365   0.4787   0.0000
    7.40   11.2752637863 11.2661   4.3321   4.4132   3.7565   0.4787   0.0000
    7.40   11.3065385818 11.2964   4.3461   4.4256   3.7932   0.4787   0.0000
    7.40   11.3159074783 11.3055   4.3588   4.4347   3.8174   0.4787   0.0000
    7.40   11.3215780258 11.3109   4.3771   4.4461   3.8449   0.4787   0.0000
    7.40   11.3242979050 11.3136   4.3579   4.4259   3.7832   0.4787   0.0000
    7.40   11.3266983032 11.3159   4.3594   4.4057   3.7010   0.4787   0.0000
    7.40   11.3287992477 11.3179   4.3714   4.3851   3.6066   0.4787   0.0000
    7.40   11.3313274384 11.3204   4.3888   4.3584   3.4825   0.4787   0.0000
    7.40   11.3343048096 11.3233   4.4057   4.3237   3.3273   0.4787   0.0000
    7.40   11.3377113342 11.3266   4.4193   4.2755   3.1210   0.4787   0.0000
    7.40   11.3401889801 11.3290   4.4284   4.2309   2.9335   0.4787   0.0000
    7.40   11.3427925110 11.3315   4.4363   4.1729   2.6936   0.4787   0.0000
    7.40   11.3451137543 11.3338   4.4396   4.1107   2.4416   0.4787   0.0000
    7.40   11.3468875885 11.3355   4.4395   4.0595   2.2370   0.4787   0.0000
    7.40   11.3486413956 11.3372   4.4492   4.0082   2.0220   0.4787   0.0000
    7.40   11.3504171371 11.3389   4.4570   3.9462   1.7662   0.4787   0.0000
    7.40   11.3517456055 11.3402   4.4612   3.8935   1.5515   0.4787   0.0000
    7.40   11.3637628555 11.3518   4.4667   3.8891   1.5289   0.4787   0.0000
    7.40   11.3766107559 11.3642   4.4673   3.9211   1.6567   0.4787   0.0000
    7.40   11.3901824951 11.3773   4.4683   3.9163   1.6368   0.4787   0.0000
    7.40   11.4036560059 11.3903   4.4663   3.9068   1.6015   0.4787   0.0000
    7.40   11.4162721634 11.4025   4.4647   3.8966   1.5625   0.4787   0.0000
    7.40   11.4261379242 11.4121   4.4638   3.8878   1.5289   0.4787   0.0000
    7.40   11.4444837570 11.4298   4.4602   3.8804   1.5034   0.4787   0.0000
    7.40   11.4685726166 11.4531   4.4562   3.8731   1.4790   0.4787   0.0000
    7.40   11.5898580551 11.5703   4.5368   3.7494   0.9080   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.45    0.1500000060  0.1500  -2.3035   3.5907   5.2265   0.4787   0.0000
    7.45    0.2000000030  0.2000  -2.0079   3.6158   5.1562   0.4787   0.0000
    7.45    0.2500000000  0.2500  -1.7957   3.6285   5.0917   0.4787   0.0000
    7.45    0.3000000119  0.3000  -1.6573   3.6372   5.0672   0.4787   0.0000
    7.45    0.3499999940  0.3500  -1.5358   3.6446   5.0423   0.4787   0.0000
    7.45    0.4000000060  0.4000  -1.4186   3.6513   5.0099   0.4787   0.0000
    7.45    0.4499999881  0.4500  -1.2814   3.6596   4.9571   0.4787   0.0000
    7.45    0.5000000000  0.5000  -1.1514   3.6693   4.9116   0.4787   0.0000
    7.45    0.5500000119  0.5500  -1.0012   3.6842   4.8624   0.4787   0.0000
    7.45    0.6000000238  0.6000  -0.8409   3.7060   4.8272   0.4787   0.0000
    7.45    0.6999999881  0.7000  -0.5403   3.7459   4.7531   0.4787   0.0000
    7.45    0.8000000119  0.8000  -0.2645   3.7825   4.6816   0.4787   0.0000
    7.45    0.8999999762  0.9000  -0.0195   3.8137   4.6125   0.4787   0.0000
    7.45    1.0000000000  1.0000   0.1970   3.8438   4.5621   0.4787   0.0000
    7.45    1.1207518578  1.1207   0.4225   3.8844   4.5487   0.4787   0.0000
    7.45    1.2207518816  1.2207   0.5919   3.9216   4.5652   0.4787   0.0000
    7.45    1.3999999762  1.4000   0.8529   3.9802   4.5980   0.4787   0.0000
    7.45    1.5000000000  1.5000   0.9782   4.0083   4.6150   0.4787   0.0000
    7.45    1.6000000238  1.6000   1.0958   4.0338   4.6276   0.4787   0.0000
    7.45    1.7103760242  1.7104   1.2136   4.0597   4.6422   0.4787   0.0000
    7.45    1.7541503906  1.7542   1.2580   4.0691   4.6464   0.4787   0.0000
    7.45    1.7999999523  1.8000   1.3026   4.0784   4.6502   0.4787   0.0000
    7.45    1.8999999762  1.9000   1.3953   4.0975   4.6572   0.4787   0.0000
    7.45    2.0000000000  2.0000   1.4802   4.1143   4.6622   0.4787   0.0000
    7.45    2.1051051617  2.1051   1.5631   4.1300   4.6643   0.4787   0.0000
    7.45    2.2000000477  2.2000   1.6358   4.1439   4.6664   0.4787   0.0000
    7.45    2.5000000000  2.5000   1.8393   4.1807   4.6656   0.4787   0.0000
    7.45    3.0000000000  3.0000   2.1207   4.2273   4.6498   0.4787   0.0000
    7.45    3.5000000000  3.5000   2.3524   4.2626   4.6261   0.4787   0.0000
    7.45    3.6937940121  3.6938   2.4323   4.2743   4.6165   0.4787   0.0000
    7.45    4.0000000000  4.0000   2.5519   4.2914   4.5997   0.4787   0.0000
    7.45    4.5000000000  4.5000   2.7281   4.3155   4.5711   0.4787   0.0000
    7.45    4.8027949333  4.8028   2.8239   4.3286   4.5559   0.4787   0.0000
    7.45    5.0000000000  5.0000   2.8843   4.3365   4.5447   0.4787   0.0000
    7.45    5.6766743660  5.6767   3.0801   4.3605   4.5000   0.4787   0.0000
    7.45    6.3729257584  6.3729   3.2682   4.3815   4.4460   0.4787   0.0000
    7.45    6.7924814224  6.7925   3.3775   4.3923   4.4077   0.4787   0.0000
    7.45    7.0436325073  7.0436   3.4359   4.3977   4.3867   0.4787   0.0000
    7.45    7.6414380074  7.6414   3.5730   4.4083   4.3272   0.4787   0.0000
    7.45    8.1515331268  8.1515   3.6878   4.4151   4.2679   0.4787   0.0000
    7.45    8.5847511292  8.5848   3.7858   4.4182   4.2049   0.4787   0.0000
    7.45    8.9631671906  8.9632   3.8716   4.4191   4.1410   0.4787   0.0000
    7.45    9.2902116776  9.2902   3.9482   4.4165   4.0700   0.4787   0.0000
    7.45    9.5730867386  9.5731   4.0154   4.4124   3.9993   0.4787   0.0000
    7.45    9.8206672668  9.8207   4.0772   4.4052   3.9198   0.4787   0.0000
    7.45   10.0364780426 10.0365   4.1324   4.3977   3.8438   0.4787   0.0000
    7.45   10.1335353851 10.1335   4.1588   4.3938   3.8062   0.4787   0.0000
    7.45   10.2238950729 10.2239   4.1840   4.3907   3.7725   0.4787   0.0000
    7.45   10.2590208054 10.2590   4.1942   4.3898   3.7603   0.4787   0.0000
    7.45   10.3069572449 10.3070   4.2100   4.3947   3.7658   0.4787   0.0000
    7.45   10.3314552307 10.3315   4.2214   4.4024   3.7862   0.4787   0.0000
    7.45   10.3488788605 10.3489   4.2352   4.4149   3.8234   0.4787   0.0000
    7.45   10.3540172577 10.3540   4.2475   4.4239   3.8472   0.4787   0.0000
    7.45   10.3570098877 10.3570   4.2635   4.4339   3.8711   0.4787   0.0000
    7.45   10.3584938049 10.3585   4.2459   4.4160   3.8173   0.4787   0.0000
    7.45   10.3597288132 10.3597   4.2440   4.3993   3.7526   0.4787   0.0000
    7.45   10.3607330322 10.3607   4.2529   4.3837   3.6814   0.4787   0.0000
    7.45   10.3619871140 10.3620   4.2687   4.3635   3.5848   0.4787   0.0000
    7.45   10.3634843826 10.3635   4.2859   4.3381   3.4661   0.4787   0.0000
    7.45   10.3651971817 10.3652   4.3011   4.3058   3.3218   0.4787   0.0000
    7.45   10.3664369583 10.3664   4.3101   4.2801   3.2100   0.4787   0.0000
    7.45   10.3677406311 10.3677   4.3178   4.2489   3.0773   0.4787   0.0000
    7.45   10.3690938950 10.3691   4.3240   4.2102   2.9165   0.4787   0.0000
    7.45   10.3701601028 10.3702   4.3273   4.1739   2.7683   0.4787   0.0000
    7.45   10.3711690903 10.3712   4.3301   4.1308   2.5928   0.4787   0.0000
    7.45   10.3719606400 10.3720   4.3338   4.0880   2.4180   0.4787   0.0000
    7.45   10.3727579117 10.3728   4.3381   4.0363   2.2069   0.4787   0.0000
    7.45   10.3733644485 10.3734   4.3412   3.9925   2.0285   0.4787   0.0000
    7.45   10.3739633560 10.3740   4.3432   3.9447   1.8355   0.4787   0.0000
    7.45   10.3745756149 10.3746   4.3428   3.9173   1.7264   0.4787   0.0000
    7.45   10.3749818802 10.3750   4.3424   3.8985   1.6516   0.4787   0.0000
    7.45   10.3753681183 10.3754   4.3412   3.8798   1.5779   0.4787   0.0000
    7.45   10.3757095337 10.3757   4.3384   3.8621   1.5101   0.4787   0.0000
    7.45   10.3760318756 10.3760   4.3350   3.8448   1.4442   0.4787   0.0000
    7.45   10.3763990402 10.3764   4.3310   3.8241   1.3654   0.4787   0.0000
    7.45   10.3771266937 10.3771   4.3209   3.7878   1.2305   0.4787   0.0000
    7.45   10.3779115677 10.3779   4.3056   3.7614   1.1399   0.4787   0.0000
    7.45   10.3803768158 10.3804   4.4127   3.7412   0.9521   0.4787   0.0000
    7.45   10.4033641815 10.4034   4.3993   3.7439   0.9776   0.4787   0.0000
    7.45   10.4098653793 10.4099   4.4120   3.7582   1.0223   0.4787   0.0000
    7.45   10.4148187637 10.4148   4.4210   3.7719   1.0681   0.4787   0.0000
    7.45   10.4200687408 10.4201   4.4331   3.8159   1.2325   0.4787   0.0000
    7.45   10.4261789322 10.4262   4.4360   3.9050   1.5861   0.4787   0.0000
    7.45   10.4333715439 10.4334   4.4353   3.9588   1.8022   0.4787   0.0000
    7.45   10.4435539246 10.4436   4.4376   3.9999   1.9649   0.4787   0.0000
    7.45   10.4530696869 10.4531   4.4401   4.0273   2.0725   0.4787   0.0000
    7.45   10.4640350342 10.4640   4.4429   4.0521   2.1692   0.4787   0.0000
    7.45   10.4770994186 10.4771   4.4465   4.0771   2.2663   0.4787   0.0000
    7.45   10.4920272827 10.4920   4.4501   4.1001   2.3550   0.4787   0.0000
    7.45   10.5064611435 10.5065   4.4536   4.1189   2.4274   0.4787   0.0000
    7.45   10.5257568359 10.5258   4.4581   4.1394   2.5057   0.4787   0.0000
    7.45   10.5523033142 10.5523   4.4639   4.1621   2.5920   0.4787   0.0000
    7.45   10.5809688568 10.5810   4.4700   4.1816   2.6650   0.4787   0.0000
    7.45   10.6129589081 10.6130   4.4768   4.1980   2.7250   0.4787   0.0000
    7.45   10.6594934464 10.6595   4.4869   4.2141   2.7811   0.4787   0.0000
    7.45   10.7110090256 10.7110   4.4976   4.2252   2.8170   0.4787   0.0000
    7.45   10.8007078171 10.8007   4.5220   4.1898   2.6545   0.4787   0.0000
    7.45   10.8276596069 10.8277   4.5311   4.1548   2.5067   0.4787   0.0000
    7.45   10.8428678513 10.8429   4.5367   4.1188   2.3575   0.4787   0.0000
    7.45   10.8513326645 10.8513   4.5393   4.0801   2.2004   0.4787   0.0000
    7.45   10.8555297852 10.8555   4.5382   4.0371   2.0298   0.4787   0.0000
    7.45   10.8576831818 10.8577   4.5301   3.9871   1.8380   0.4787   0.0000
    7.45   10.8590965271 10.8591   4.5100   3.9081   1.5422   0.4787   0.0000
    7.45   10.8597965240 10.8598   4.4948   3.8309   1.2486   0.4787   0.0000
    7.45   10.8602752686 10.8603   4.4773   3.7834   1.0762   0.4787   0.0000
    7.45   10.8603153229 10.8603   4.4755   3.7798   1.0637   0.4787   0.0000
    7.45   10.8605051041 10.8605   4.4798   3.7747   1.0388   0.4787   0.0000
    7.45   10.8606710434 10.8607   4.4834   3.7698   1.0154   0.4787   0.0000
    7.45   10.8608369827 10.8608   4.4873   3.7642   0.9894   0.4787   0.0000
    7.45   10.8609476089 10.8609   4.4901   3.7602   0.9705   0.4787   0.0000
    7.45   10.8610582352 10.8611   4.4940   3.7562   0.9509   0.4787   0.0000
    7.45   10.8612785339 10.8613   4.5020   3.7490   0.9137   0.4787   0.0000
    7.45   10.8635368347 10.8635   4.5344   3.7327   0.8164   0.4787   0.0000
    7.45   10.8638916016 10.8639   4.5384   3.7308   0.8046   0.4787   0.0000
    7.45   10.8640642166 10.8641   4.5403   3.7298   0.7989   0.4787   0.0000
    7.45   10.8642416000 10.8642   4.5417   3.7273   0.7876   0.4787   0.0000
    7.45   10.8644189835 10.8644   4.5423   3.7232   0.7706   0.4787   0.0000
    7.45   10.8646831512 10.8647   4.5434   3.7144   0.7344   0.4787   0.0000
    7.45   10.8647756577 10.8648   4.5439   3.7111   0.7203   0.4787   0.0000
    7.45   10.8649463654 10.8649   4.5454   3.7022   0.6835   0.4787   0.0000
    7.45   10.8658294678 10.8658   4.5875   3.6776   0.5430   0.4787   0.0000
    7.45   10.8672456741 10.8672   4.6468   3.6748   0.4725   0.4787   0.0000
    7.45   10.8688335419 10.8688   4.6882   3.6729   0.4235   0.4787   0.0000
    7.45   10.8702421188 10.8702   4.7201   3.6714   0.3858   0.4787   0.0000
    7.45   10.8714799881 10.8715   4.7444   3.6702   0.3568   0.4787   0.0000
    7.45   10.8724546432 10.8725   4.7646   3.6693   0.3328   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.50    0.1500000060  0.1500  -2.3035   3.5907   5.2265   0.4787   0.0000
    7.50    0.2000000030  0.2000  -2.0079   3.6158   5.1561   0.4787   0.0000
    7.50    0.2500000000  0.2500  -1.7957   3.6285   5.0917   0.4787   0.0000
    7.50    0.3000000119  0.3000  -1.6573   3.6372   5.0672   0.4787   0.0000
    7.50    0.3499999940  0.3500  -1.5358   3.6446   5.0423   0.4787   0.0000
    7.50    0.4000000060  0.4000  -1.4186   3.6513   5.0099   0.4787   0.0000
    7.50    0.4499999881  0.4500  -1.2814   3.6596   4.9571   0.4787   0.0000
    7.50    0.5000000000  0.5000  -1.1513   3.6693   4.9115   0.4787   0.0000
    7.50    0.5500000119  0.5500  -1.0011   3.6842   4.8624   0.4787   0.0000
    7.50    0.6000000238  0.6000  -0.8409   3.7060   4.8272   0.4787   0.0000
    7.50    0.6999999881  0.7000  -0.5402   3.7459   4.7530   0.4787   0.0000
    7.50    0.8000000119  0.8000  -0.2643   3.7825   4.6814   0.4787   0.0000
    7.50    0.8999999762  0.9000  -0.0192   3.8137   4.6123   0.4787   0.0000
    7.50    1.0000000000  1.0000   0.1973   3.8438   4.5618   0.4787   0.0000
    7.50    1.1207518578  1.1207   0.4230   3.8845   4.5484   0.4787   0.0000
    7.50    1.2207518816  1.2207   0.5923   3.9216   4.5647   0.4787   0.0000
    7.50    1.3999999762  1.4000   0.8533   3.9802   4.5974   0.4787   0.0000
    7.50    1.5000000000  1.5000   0.9786   4.0082   4.6142   0.4787   0.0000
    7.50    1.6000000238  1.6000   1.0963   4.0337   4.6268   0.4787   0.0000
    7.50    1.7103760242  1.7104   1.2141   4.0595   4.6410   0.4787   0.0000
    7.50    1.7541503906  1.7542   1.2585   4.0689   4.6451   0.4787   0.0000
    7.50    1.7999999523  1.8000   1.3031   4.0782   4.6489   0.4787   0.0000
    7.50    1.8999999762  1.9000   1.3957   4.0972   4.6558   0.4787   0.0000
    7.50    2.0000000000  2.0000   1.4803   4.1139   4.6604   0.4787   0.0000
    7.50    2.0131294727  2.0131   1.4909   4.1159   4.6606   0.4787   0.0000
    7.50    2.2000000477  2.2000   1.6374   4.1440   4.6648   0.4787   0.0000
    7.50    2.5000000000  2.5000   1.8415   4.1807   4.6632   0.4787   0.0000
    7.50    3.0000000000  3.0000   2.1239   4.2272   4.6461   0.4787   0.0000
    7.50    3.4634115696  3.4634   2.3409   4.2600   4.6227   0.4787   0.0000
    7.50    3.5000000000  3.5000   2.3569   4.2624   4.6208   0.4787   0.0000
    7.50    4.0000000000  4.0000   2.5583   4.2910   4.5916   0.4787   0.0000
    7.50    4.4831705093  4.4832   2.7302   4.3142   4.5620   0.4787   0.0000
    7.50    4.5000000000  4.5000   2.7359   4.3149   4.5610   0.4787   0.0000
    7.50    4.5203185081  4.5203   2.7426   4.3158   4.5599   0.4787   0.0000
    7.50    5.0000000000  5.0000   2.8949   4.3356   4.5304   0.4787   0.0000
    7.50    5.3236465454  5.3236   2.9923   4.3474   4.5074   0.4787   0.0000
    7.50    5.9765982628  5.9766   3.1799   4.3683   4.4538   0.4787   0.0000
    7.50    6.5129475594  6.5129   3.3276   4.3827   4.4012   0.4787   0.0000
    7.50    6.7924814224  6.7925   3.4036   4.3891   4.3687   0.4787   0.0000
    7.50    7.0687818527  7.0688   3.4710   4.3942   4.3391   0.4787   0.0000
    7.50    7.5406494141  7.5406   3.5853   4.4011   4.2803   0.4787   0.0000
    7.50    7.9414019585  7.9414   3.6828   4.4044   4.2187   0.4787   0.0000
    7.50    8.2914590836  8.2915   3.7683   4.4054   4.1559   0.4787   0.0000
    7.50    8.5939941406  8.5940   3.8443   4.4031   4.0865   0.4787   0.0000
    7.50    8.8556709290  8.8557   3.9112   4.3992   4.0170   0.4787   0.0000
    7.50    9.0846977234  9.0847   3.9725   4.3925   3.9398   0.4787   0.0000
    7.50    9.2843351364  9.2843   4.0276   4.3852   3.8649   0.4787   0.0000
    7.50    9.3741197586  9.3741   4.0537   4.3815   3.8282   0.4787   0.0000
    7.50    9.4577064514  9.4577   4.0789   4.3786   3.7954   0.4787   0.0000
    7.50    9.4902000427  9.4902   4.0891   4.3779   3.7838   0.4787   0.0000
    7.50    9.5356130600  9.5356   4.1050   4.3825   3.7884   0.4787   0.0000
    7.50    9.5588207245  9.5588   4.1164   4.3901   3.8083   0.4787   0.0000
    7.50    9.5753259659  9.5753   4.1301   4.4027   3.8459   0.4787   0.0000
    7.50    9.5801935196  9.5802   4.1425   4.4119   3.8705   0.4787   0.0000
    7.50    9.5830287933  9.5830   4.1583   4.4217   3.8942   0.4787   0.0000
    7.50    9.5842199326  9.5842   4.1435   4.4070   3.8502   0.4787   0.0000
    7.50    9.5854473114  9.5854   4.1375   4.3904   3.7897   0.4787   0.0000
    7.50    9.5864448547  9.5864   4.1473   4.3748   3.7174   0.4787   0.0000
    7.50    9.5876903534  9.5877   4.1655   4.3548   3.6196   0.4787   0.0000
    7.50    9.5891771317  9.5892   4.1842   4.3303   3.5025   0.4787   0.0000
    7.50    9.5908794403  9.5909   4.2004   4.2994   3.3633   0.4787   0.0000
    7.50    9.5921106339  9.5921   4.2098   4.2750   3.2563   0.4787   0.0000
    7.50    9.5934057236  9.5934   4.2178   4.2457   3.1309   0.4787   0.0000
    7.50    9.5947504044  9.5948   4.2245   4.2096   2.9801   0.4787   0.0000
    7.50    9.5958099365  9.5958   4.2282   4.1762   2.8426   0.4787   0.0000
    7.50    9.5968112946  9.5968   4.2313   4.1367   2.6816   0.4787   0.0000
    7.50    9.5975980759  9.5976   4.2349   4.0981   2.5236   0.4787   0.0000
    7.50    9.5983905792  9.5984   4.2390   4.0517   2.3340   0.4787   0.0000
    7.50    9.5989923477  9.5990   4.2418   4.0122   2.1734   0.4787   0.0000
    7.50    9.5995883942  9.5996   4.2436   3.9692   1.9996   0.4787   0.0000
    7.50    9.6002130508  9.6002   4.2433   3.9414   1.8886   0.4787   0.0000
    7.50    9.6006278992  9.6006   4.2429   3.9218   1.8107   0.4787   0.0000
    7.50    9.6010227203  9.6010   4.2417   3.9019   1.7323   0.4787   0.0000
    7.50    9.6013717651  9.6014   4.2390   3.8829   1.6589   0.4787   0.0000
    7.50    9.6017007828  9.6017   4.2358   3.8639   1.5860   0.4787   0.0000
    7.50    9.6020755768  9.6021   4.2319   3.8404   1.4962   0.4787   0.0000
    7.50    9.6028184891  9.6028   4.2214   3.7938   1.3202   0.4787   0.0000
    7.50    9.6036205292  9.6036   4.2020   3.7605   1.2066   0.4787   0.0000
    7.50    9.6060047150  9.6060   4.3105   3.7408   1.0193   0.4787   0.0000
    7.50    9.6304244995  9.6304   4.2982   3.7434   1.0430   0.4787   0.0000
    7.50    9.6366977692  9.6367   4.3110   3.7568   1.0841   0.4787   0.0000
    7.50    9.6414766312  9.6415   4.3200   3.7694   1.1259   0.4787   0.0000
    7.50    9.6465415955  9.6465   4.3320   3.8076   1.2668   0.4787   0.0000
    7.50    9.6524362564  9.6524   4.3367   3.8936   1.6064   0.4787   0.0000
    7.50    9.6593751907  9.6594   4.3368   3.9458   1.8155   0.4787   0.0000
    7.50    9.6691980362  9.6692   4.3399   3.9862   1.9743   0.4787   0.0000
    7.50    9.6783771515  9.6784   4.3429   4.0134   2.0806   0.4787   0.0000
    7.50    9.6889553070  9.6890   4.3463   4.0383   2.1773   0.4787   0.0000
    7.50    9.7015581131  9.7016   4.3503   4.0634   2.2741   0.4787   0.0000
    7.50    9.7159576416  9.7160   4.3545   4.0865   2.3629   0.4787   0.0000
    7.50    9.7298793793  9.7299   4.3584   4.1053   2.4349   0.4787   0.0000
    7.50    9.7484903336  9.7485   4.3635   4.1260   2.5133   0.4787   0.0000
    7.50    9.7740926743  9.7741   4.3700   4.1488   2.5993   0.4787   0.0000
    7.50    9.8017358780  9.8017   4.3768   4.1685   2.6726   0.4787   0.0000
    7.50    9.8325834274  9.8326   4.3844   4.1853   2.7334   0.4787   0.0000
    7.50    9.8774509430  9.8775   4.3954   4.2018   2.7904   0.4787   0.0000
    7.50    9.9271125793  9.9271   4.4072   4.2125   2.8237   0.4787   0.0000
    7.50   10.0094327927 10.0094   4.4320   4.1791   2.6689   0.4787   0.0000
    7.50   10.0341682434 10.0342   4.4412   4.1456   2.5268   0.4787   0.0000
    7.50   10.0481252670 10.0481   4.4469   4.1114   2.3847   0.4787   0.0000
    7.50   10.0558948517 10.0559   4.4497   4.0741   2.2331   0.4787   0.0000
    7.50   10.0597457886 10.0597   4.4488   4.0333   2.0709   0.4787   0.0000
    7.50   10.0617237091 10.0617   4.4416   3.9867   1.8919   0.4787   0.0000
    7.50   10.0630197525 10.0630   4.4237   3.9151   1.6233   0.4787   0.0000
    7.50   10.0636625290 10.0637   4.4096   3.8456   1.3598   0.4787   0.0000
    7.50   10.0641012192 10.0641   4.3930   3.8008   1.1969   0.4787   0.0000
    7.50   10.0641384125 10.0641   4.3914   3.7973   1.1847   0.4787   0.0000
    7.50   10.0643243790 10.0643   4.3931   3.7883   1.1469   0.4787   0.0000
    7.50   10.0644865036 10.0645   4.3939   3.7805   1.1149   0.4787   0.0000
    7.50   10.0646486282 10.0646   4.3954   3.7714   1.0770   0.4787   0.0000
    7.50   10.0647573471 10.0648   4.3964   3.7645   1.0485   0.4787   0.0000
    7.50   10.0648651123 10.0649   4.3984   3.7586   1.0229   0.4787   0.0000
    7.50   10.0650815964 10.0651   4.4046   3.7497   0.9811   0.4787   0.0000
    7.50   10.0672903061 10.0673   4.4433   3.7320   0.8717   0.4787   0.0000
    7.50   10.0676383972 10.0676   4.4487   3.7279   0.8497   0.4787   0.0000
    7.50   10.0678062439 10.0678   4.4511   3.7257   0.8384   0.4787   0.0000
    7.50   10.0679807663 10.0680   4.4528   3.7217   0.8211   0.4787   0.0000
    7.50   10.0681543350 10.0682   4.4533   3.7176   0.8041   0.4787   0.0000
    7.50   10.0684127808 10.0684   4.4585   3.7096   0.7666   0.4787   0.0000
    7.50   10.0685024261 10.0685   4.4619   3.7065   0.7512   0.4787   0.0000
    7.50   10.0686702728 10.0687   4.4669   3.6989   0.7156   0.4787   0.0000
    7.50   10.0695343018 10.0695   4.5099   3.6778   0.5882   0.4787   0.0000
    7.50   10.0709199905 10.0709   4.5688   3.6749   0.5178   0.4787   0.0000
    7.50   10.0724735260 10.0725   4.6125   3.6728   0.4658   0.4787   0.0000
    7.50   10.0738515854 10.0739   4.6469   3.6711   0.4246   0.4787   0.0000
    7.50   10.0750617981 10.0751   4.6746   3.6696   0.3912   0.4787   0.0000
    7.50   10.0760154724 10.0760   4.6979   3.6685   0.3633   0.4787   0.0000
#
# log(age)    Mini       Mact  logl  logt  logg  C/O  Phase
    7.55    0.1500000060  0.1500  -2.3035   3.5907   5.2265   0.4787   0.0000
    7.55    0.2000000030  0.2000  -2.0079   3.6158   5.1561   0.4787   0.0000
    7.55    0.2500000000  0.2500  -1.7957   3.6285   5.0917   0.4787   0.0000
    7.55    0.3000000119  0.3000  -1.6573   3.6372   5.0672   0.4787   0.0000
    7.55    0.3499999940  0.3500  -1.5358   3.6446   5.0423   0.4787   0.0000
    7.55    0.4000000060  0.4000  -1.4186   3.6513   5.0099   0.4787   0.0000
    7.55    0.4499999881  0.4500  -1.2814   3.6596   4.9570   0.4787   0.0000
    7.55    0.5000000000  0.5000  -1.1513   3.6693   4.9115   0.4787   0.0000
    7.55    0.5500000119  0.5500  -1.0011   3.6842   4.8624   0.4787   0.0000
    7.55    0.6000000238  0.6000  -0.8408   3.7060   4.8271   0.4787   0.0000
    7.55    0.6999999881  0.7000  -0.5400   3.7460   4.7529   0.4787   0.0000
    7.55    0.8000000119  0.8000  -0.2641   3.7825   4.6813   0.4787   0.0000
    7.55    0.8999999762  0.9000  -0.0188   3.8138   4.6121   0.4787   0.0000
    7.55    1.0000000000  1.0000   0.1978   3.8438   4.5615   0.4787   0.0000
    7.55    1.1207518578  1.1207   0.4235   3.8845   4.5480   0.4787   0.0000
    7.55    1.2207518816  1.2207   0.5928   3.9216   4.5642   0.4787   0.0000
    7.55    1.3999999762  1.4000   0.8538   3.9801   4.5967   0.4787   0.0000
    7.55    1.5000000000  1.5000   0.9791   4.0081   4.6134   0.4787   0.0000
    7.55    1.6000000238  1.6000   1.0968   4.0336   4.6259   0.4787   0.0000
    7.55    1.7103760242  1.7104   1.2147   4.0593   4.6397   0.4787   0.0000
    7.55    1.7541503906  1.7542   1.2591   4.0687   4.6437   0.4787   0.0000
    7.55    1.7999999523  1.8000   1.3036   4.0780   4.6475   0.4787   0.0000
    7.55    1.8999999762  1.9000   1.3962   4.0969   4.6541   0.4787   0.0000
    7.55    1.9291032553  1.9291   1.4213   4.1018   4.6554   0.4787   0.0000
